Complications Infertility Fertilization and implantation Fertilization and implantation During fertilization, the sperm and egg unite in one of the fallopian tubes to form a zygote.	general
Then the zygote travels down the fallopian tube, where it becomes a morula.	general
Once it reaches the uterus, the morula becomes a blastocyst.	general
The blastocyst then burrows into the uterine wall —a process called implantation.	general
The main complication of endometriosis is impaired fertility.	general
Approximately one-third to one-half of women with endometriosis have difficulty getting pregnant.	general
For pregnancy to occur, an egg must be released from an ovary, travel through the neighboring fallopian tube, become fertilized by a sperm cell and attach itself to the uterine wall to begin development.	general
Endometriosis may obstruct the tube and keep the egg and sperm from uniting.	general
But the condition also seems to affect fertility in less-direct ways, such as by damaging the sperm or egg.	general
Even so, many with mild to moderate endometriosis can still conceive and carry a pregnancy to term.	general
Doctors sometimes advise those with endometriosis not to delay having children because the condition may worsen with time.	general
Ovarian cancer does occur at higher than expected rates in those with endometriosis.	general
But the overall lifetime risk of ovarian cancer is low to begin with.	general
Some studies suggest that endometriosis increases that risk, but it's still relatively low.	general
Although rare, another type of cancer — endometriosis-associated adenocarcinoma — can develop later in life in those who have had endometriosis.	general
Enlarged breasts in men (gynecomastia) Enlarged breasts in men (gynecomastia) With gynecomastia, tissue inside the breast glands grows.	general
This can cause female-appearing breasts.	general
Gynecomastia (guy-nuh-koh-MAS-tee-uh) is an increase in the amount of breast gland tissue in boys or men, caused by an imbalance of the hormones estrogen and testosterone.	general
Gynecomastia can affect one or both breasts, sometimes unevenly.	general
Newborns, boys going through puberty and older men may develop gynecomastia as a result of normal changes in hormone levels, though other causes also exist.	general
Generally, gynecomastia isn't a serious problem, but it can be tough to cope with the condition.	general
Men and boys with gynecomastia sometimes have pain in their breasts and may feel embarrassed.	general
Gynecomastia may go away on its own.	general
If it persists, medication or surgery may help.	general
Swollen breast tissue See your doctor if you have: Gynecomastia is triggered by a decrease in the amount of the hormone testosterone compared with estrogen.	general
The decrease can be caused by conditions that block the effects of testosterone, reduce testosterone or increase your estrogen level.	general
Several things can upset the hormone balance, including the following.	general
Natural hormone changes The hormones testosterone and estrogen control sex characteristics in both men and women.	general
Testosterone controls male traits, such as muscle mass and body hair.	general
Estrogen controls female traits, including the growth of breasts.	general
Most people think of estrogen as an exclusively female hormone, but men also produce it — though normally in small quantities.	general
Male estrogen levels that are too high or are out of balance with testosterone levels can cause gynecomastia.	general
More than half of male infants are born with enlarged breasts due to the effects of their mother's estrogen.	general
Generally, the swollen breast tissue goes away within two to three weeks after birth.	general
Gynecomastia in infants.	general
Gynecomastia caused by hormone changes during puberty is relatively common.	general
In most cases, the swollen breast tissue will go away without treatment within six months to two years.	general
Gynecomastia during puberty.	general
The prevalence of gynecomastia peaks again between the ages of 50 and 69.	general
At least 1 in 4 men in this age group is affected.	general
Gynecomastia in adults.	general
Medications Anti-androgens used to treat an enlarged prostate, prostate cancer and other conditions.	general
Examples include flutamide, finasteride (Proscar, Propecia) and spironolactone (Aldactone, Carospir).	general
Anabolic steroids and androgens, which are prescribed by doctors for certain conditions or are sometimes used illegally by athletes to build muscle and enhance performance.	general
medications.	general
Gynecomastia can develop in men who are -positive and receiving a treatment regimen called highly active antiretroviral therapy.	general
Efavirenz (Sustiva) is more commonly associated with gynecomastia than are other medications.	general
Anti-anxiety medications, such as diazepam (Valium).	general
Tricyclic antidepressants.	general
Ulcer medications, such as the over-the-counter drug cimetidine (Tagamet HB).	general
Cancer treatment.	general
Heart medications, such as digoxin (Lanoxin) and calcium channel blockers.	general
Stomach-emptying medications, such as metoclopramide (Reglan).	general
Street drugs and alcohol Health conditions Several health conditions can cause gynecomastia by affecting the normal balance of hormones.	general
These include: Conditions that interfere with normal testosterone production, such as Klinefelter syndrome or pituitary insufficiency, can be associated with gynecomastia.	general
Hypogonadism.	general
Hormone changes that occur with normal aging can cause gynecomastia, especially in men who are overweight.	general
Some tumors, such as those involving the testes, adrenal glands or pituitary gland, can produce hormones that alter the male-female hormone balance.	general
In this condition, the thyroid gland produces too much of the hormone thyroxine.	general
Hyperthyroidism.	general
About half the people being treated with dialysis experience gynecomastia due to hormonal changes.	general
Kidney failure.	general
Changes in hormone levels related to liver problems and cirrhosis medications are associated with gynecomastia.	general
Liver failure and cirrhosis.	general
When your body is deprived of adequate nutrition, testosterone levels drop while estrogen levels remain the same, causing a hormonal imbalance.	general
Gynecomastia can also happen when normal nutrition resumes.	general
Malnutrition and starvation.	general
Herbal products Plant oils, such as tea tree or lavender, used in shampoos, soaps or lotions have been associated with gynecomastia.	general
This is probably due to their weak estrogenic activity.	general
Risk factors Adolescence Use of anabolic steroids or androgens to enhance athletic performance Certain health conditions, including liver and kidney disease, thyroid disease, hormonally active tumors, and Klinefelter syndrome Complications Gynecomastia has few physical complications, but it can cause psychological or emotional problems caused by appearance.	general
There are a few factors you can control that may reduce the risk of gynecomastia: Examples include steroids and androgens, amphetamines, heroin, and marijuana.	general
Don't use drugs.	general
Don't drink alcohol.	general
If you do drink, do so in moderation.	general
Avoid alcohol.	general
If you're taking medication known to cause gynecomastia, ask your doctor if there are other choices.	general
Review your medications.	general
An enlarged liver can have many possible causes.	general
An enlarged liver is one that's bigger than normal.	general
The medical term is hepatomegaly (hep-uh-toe-MEG-uh-le).	general
Rather than a disease, an enlarged liver is a sign of an underlying problem, such as liver disease, congestive heart failure or cancer.	general
Treatment involves identifying and controlling the cause of the condition.	general
An enlarged liver might not cause symptoms.	general
When enlarged liver results from liver disease, it might be accompanied by: Abdominal pain Nausea and vomiting Yellowing of the skin and the whites of the eyes (jaundice) When to see a doctor Make an appointment with your doctor if you have symptoms that worry you.	general
The liver is a large, football-shaped organ found in the upper right portion of your abdomen.	general
The size of the liver varies with age, sex and body size.	general
Many conditions can cause it to enlarge, including: Liver diseases Hepatitis caused by a virus — including hepatitis A, B and C — or caused by infectious mononucleosis Nonalcoholic fatty liver disease Alcoholic fatty liver disease A disorder that causes abnormal protein to accumulate in your liver (amyloidosis) A genetic disorder that causes copper to accumulate in your liver (Wilson's disease) A disorder that causes iron to accumulate in your liver (hemachromatosis) A disorder that causes fatty substances to accumulate in your liver (Gaucher's disease) Fluid-filled pockets in the liver (liver cysts) Noncancerous liver tumors, including hemangioma and adenoma Obstruction of the gallbladder or bile ducts Toxic hepatitis Cancer that begins in another part of the body and spreads to the liver Blockage of the veins that drain the liver (Budd-Chiari syndrome) Heart failure Risk factors You're more likely to develop an enlarged liver if you have a liver disease.	general
Factors that can increase your risk of liver problems include: Drinking large amounts of alcohol can be damaging to your liver.	general
Excessive alcohol use.	general
Taking larger than recommended doses of vitamins, supplements, or over-the-counter (OTC) or prescription medicines can increase your risk of liver damage.	general
Large doses of medicines, vitamins or supplements.	general
Acetaminophen overdose is the most common cause of acute liver failure in the United States.	general
Besides being the ingredient in OTC pain relievers such as Tylenol, it's in more than 600 medications, both OTC and prescription.	general
Know what's in the medications you take.	general
Read labels.	general
"Look for ""acetaminophen,"" ""acetam"" or ""APAP""."	general
Check with your doctor if you're not sure what's too much.	general
Certain supplements, including black cohosh, ma huang and valerian, can increase your risk of liver damage.	general
Herbal supplements.	general
Infectious diseases, viral, bacterial or parasitic, can increase your risk of liver damage.	general
Infections.	general
Hepatitis A, B and C can cause liver damage.	general
Hepatitis viruses.	general
Being overweight increases your risk of liver disease, as does eating unhealthy foods, such as those with excess fat or sugar.	general
Poor eating habits.	general
To reduce your risk of liver disease, you can: Choose a diet full of fruits, vegetables and whole grains.	general
Eat a healthy diet.	general
Check with your doctor to find out what's the right amount of alcohol for you, if any.	general
Drink alcohol in moderation, if at all.	general
Limit yourself to the recommended doses.	general
Follow directions when taking medications, vitamins or supplements.	general
Use aerosol cleaners, insecticides and other toxic chemicals only in well-ventilated areas.	general
Wear gloves, long sleeves and a mask.	general
Limit contact with chemicals.	general
Eat a balanced diet and limit foods that are high in sugar and fat.	general
If you're overweight, ask your doctor or a nutritionist about the best way for you to lose weight.	general
Maintain a healthy weight.	general
Ask your doctor about strategies to help you quit.	general
Quit smoking.	general
Talk with your doctor about the risks and benefits of herbal supplements before you take them.	general
Some alternative medicine treatments can harm your liver.	general
Use supplements with caution.	general
Herbs and supplements to avoid include black cohosh, ma huang and other Chinese herbs, comfrey, germander, greater celandine, kava, pennyroyal, skullcap, and valerian.	general
Enlarged spleen Enlarged spleen The spleen is a small organ normally about the size of your fist.	general
A number of conditions, including liver disease and some cancers, can cause your spleen to become enlarged.	general
Your spleen is an organ located just below your left rib cage.	general
Many conditions — including infections, liver disease and some cancers — can cause an enlarged spleen, also known as splenomegaly (spleh-no-MEG-uh-lee).	general
An enlarged spleen usually doesn't cause symptoms.	general
It's often discovered during a routine physical exam.	general
Your doctor generally can't feel a normal-sized spleen in adults but can feel an enlarged spleen.	general
Your doctor will likely request imaging and blood tests to help identify the cause.	general
Treatment for an enlarged spleen focuses on the underlying condition that's causing it.	general
Surgically removing an enlarged spleen isn't usually the first treatment, but is sometimes recommended.	general
An enlarged spleen may cause: No symptoms in some cases Pain or fullness in the left upper abdomen that may spread to the left shoulder Feeling full without eating or after eating only a small amount from the enlarged spleen pressing on your stomach When to see a doctor See your doctor promptly if you have pain in your left upper abdomen, especially if it's severe or the pain gets worse when you take a deep breath.	general
A number of infections and diseases may cause an enlarged spleen.	general
The enlargement of the spleen may be temporary, depending on treatment.	general
Contributing factors include: Viral infections, such as mononucleosis Bacterial infections, such as syphilis or an infection of your heart's inner lining (endocarditis) Parasitic infections, such as malaria Cirrhosis and other diseases affecting the liver Various types of hemolytic anemia — a condition characterized by early destruction of red blood cells Blood cancers, such as leukemia and myeloproliferative neoplasms, and lymphomas, such as Hodgkin's disease Metabolic disorders, such as Gaucher's disease and Niemann-Pick disease Pressure on the veins in the spleen or liver or a blood clot in these veins How the spleen works Your spleen is tucked under your rib cage next to your stomach on the left side of your abdomen.	general
It's a soft, spongy organ that performs several critical jobs.	general
Your spleen: Filters out and destroys old, damaged blood cells Prevents infection by producing white blood cells (lymphocytes) and acting as a first line of defense against disease-causing organisms Stores red blood cells and platelets, which help your blood clot An enlarged spleen affects each of these vital functions.	general
As your spleen grows larger, it filters normal red blood cells as well as abnormal ones, reducing the number of healthy cells in your bloodstream.	general
It also traps too many platelets.	general
Excess red blood cells and platelets eventually can clog your spleen and affect normal functioning.	general
An enlarged spleen may even outgrow its own blood supply, which can damage or destroy sections of the organ.	general
Risk factors Anyone can develop an enlarged spleen at any age, but certain groups are at higher risk, including: Children and young adults with infections, such as mononucleosis People who have Gaucher's disease, Niemann-Pick disease, and several other inherited metabolic disorders affecting the liver and spleen People who live in or travel to areas where malaria is common Complications Potential complications of an enlarged spleen are: An enlarged spleen can reduce the number of healthy red blood cells, platelets and white cells in your bloodstream, leading to more frequent infections.	general
Anemia and increased bleeding also are possible.	general
Even healthy spleens are soft and easily damaged, especially in car crashes.	general
The possibility of rupture is much greater when your spleen is enlarged.	general
A ruptured spleen can cause life-threatening bleeding into your abdominal cavity.	general
Ruptured spleen.	general
Enlarged thyroid Enlarged thyroid Widespread enlargement of your thyroid can expand the gland well beyond its normal size (left) and cause a noticeable bulge in your neck (right).	general
A goiter (GOI-tur) is an abnormal enlargement of your thyroid gland.	general
Your thyroid is a butterfly-shaped gland located at the base of your neck just below your Adam's apple.	general
Although goiters are usually painless, a large goiter can cause a cough and make it difficult for you to swallow or breathe.	general
The most common cause of goiters worldwide is a lack of iodine in the diet.	general
In the United States, where the use of iodized salt is common, a goiter is more often due to the over- or underproduction of thyroid hormones or to nodules in the gland itself.	general
Treatment depends on the size of the goiter, your symptoms and the cause.	general
Small goiters that aren't noticeable and don't cause problems usually don't need treatment.	general
Not all goiters cause signs and symptoms.	general
When signs and symptoms do occur they may include: A swelling at the base of your neck that may be particularly obvious when you shave or put on makeup A tight feeling in your throat Pituitary gland and hypothalamus Pituitary gland and hypothalamus The pituitary gland and the hypothalamus are located within the brain and control hormone production.	general
Your thyroid gland produces two main hormones — thyroxine (T-4) and triiodothyronine (T-3).	general
These hormones circulate in your bloodstream and help regulate your metabolism.	general
They maintain the rate at which your body uses fats and carbohydrates, help control your body temperature, influence your heart rate, and help regulate the production of proteins.	general
Your thyroid gland also produces calcitonin — a hormone that helps regulate the amount of calcium in your blood.	general
Your pituitary gland and hypothalamus control the rate at which T-4 and T-3 are produced and released.	general
The hypothalamus — an area at the base of your brain that acts as a thermostat for your whole system — signals your pituitary gland to make a hormone known as thyroid-stimulating hormone (TSH).	general
Your pituitary gland — also located at the base of your brain — releases a certain amount of , depending on how much thyroxine and T-3 are in your blood.	general
Your thyroid gland, in turn, regulates its production of hormones based on the amount of it receives from the pituitary gland.	general
Having a goiter doesn't necessarily mean that your thyroid gland isn't working normally.	general
Even when it's enlarged, your thyroid may produce normal amounts of hormones.	general
It might also, however, produce too much or too little thyroxine and T-3.	general
Thyroid nodules Thyroid nodules Enlargement of your thyroid can expand the gland well beyond its normal size and cause a noticeable bulge in your neck.	general
This can be caused by single or multiple nodules (lumps) in your thyroid, or by an autoimmune process.	general
Several things can cause your thyroid gland to enlarge.	general
Some of the most common are: Iodine is essential for the production of thyroid hormones, and is found primarily in seawater and in the soil in coastal areas.	general
In the developing world, people who live inland or at high elevations are often iodine deficient and can develop goiters when the thyroid enlarges in an effort to obtain more iodine.	general
Iodine deficiency may be made worse by a diet high in hormone-inhibiting foods, such as cabbage, broccoli and cauliflower.	general
Iodine deficiency.	general
In countries where iodine is routinely added to table salt and other foods, a lack of dietary iodine isn't usually the cause of goiters.	general
A goiter can sometimes occur when your thyroid gland produces too much thyroid hormone (hyperthyroidism).	general
In someone who has Graves' disease, antibodies produced by the immune system mistakenly attack the thyroid gland, causing it to produce excess thyroxine.	general
This overstimulation causes the thyroid to swell.	general
Graves' disease.	general
A goiter can also result from an underactive thyroid (hypothyroidism).	general
Like Graves' disease, Hashimoto's disease is an autoimmune disorder.	general
But instead of causing your thyroid to produce too much hormone, Hashimoto's damages your thyroid so that it produces too little.	general
Hashimoto's disease.	general
Sensing a low hormone level, your pituitary gland produces more to stimulate the thyroid, which then causes the gland to enlarge.	general
In this condition, several solid or fluid-filled lumps called nodules develop in both sides of your thyroid, resulting in overall enlargement of the gland.	general
Multinodular goiter.	general
In this case, a single nodule develops in one part of your thyroid gland.	general
Most nodules are noncancerous (benign) and don't lead to cancer.	general
Solitary thyroid nodules.	general
Thyroid cancer is far less common than benign thyroid nodules.	general
A biopsy of a thyroid nodule is very accurate in determining whether it's cancerous.	general
Thyroid cancer.	general
A hormone produced during pregnancy, human chorionic gonadotropin (HCG), may cause your thyroid gland to enlarge slightly.	general
Thyroiditis is an inflammatory condition that can cause pain and swelling in the thyroid.	general
It may also cause the body to produce too much or too little thyroxine.	general
Inflammation.	general
Risk factors Goiters can affect anyone.	general
They may be present at birth and occur at any time throughout life.	general
Some common risk factors for goiters include: People living in areas where iodine is in short supply and who don't have access to iodine supplements are at high risk of goiters.	general
A lack of dietary iodine.	general
Because women are more prone to thyroid disorders, they're also more likely to develop goiters.	general
Being female.	general
Goiters are more common after age 40.	general
A personal or family history of autoimmune disease increases your risk.	general
Medical history.	general
For reasons that aren't entirely clear, thyroid problems are more likely to occur during pregnancy and menopause.	general
Pregnancy and menopause.	general
Some medical treatments, including the heart drug amiodarone (Pacerone, others) and the psychiatric drug lithium (Lithobid, others), increase your risk.	general
Certain medications.	general
Your risk increases if you've had radiation treatments to your neck or chest area or you've been exposed to radiation in a nuclear facility, test or accident.	general
Radiation exposure.	general
Complications Small goiters that don't cause physical or cosmetic problems aren't a concern.	general
But large goiters can make it hard to breathe or swallow and can cause a cough and hoarseness.	general
Goiters that result from other conditions, such as hypothyroidism or hyperthyroidism, may be associated with a number of symptoms, ranging from fatigue and weight gain to unintended weight loss, irritability and trouble sleeping.	general
Entropion is a condition in which your eyelid, usually the lower one, is turned inward so that your eyelashes rub against your eyeball, causing discomfort.	general
Entropion (en-TROH-pee-on) is a condition in which your eyelid turns inward so that your eyelashes and skin rub against the eye surface.	general
This causes irritation and discomfort.	general
When you have entropion, your eyelid may be turned in all the time or only when you blink hard or squeeze your eyelids shut.	general
Entropion is more common in older adults, and it generally affects only the lower eyelid.	general
Artificial tears and lubricating ointments can help relieve symptoms of entropion.	general
But usually surgery is needed to fully correct the condition.	general
Left untreated, entropion can cause damage to the transparent covering in the front part of your eye (cornea), eye infections and vision loss.	general
The signs and symptoms of entropion result from the friction of your eyelashes and outer eyelid against the surface of your eye.	general
You may experience: The feeling that something is in your eye Eye redness Watery eyes (excessive tearing) Mucous discharge and eyelid crusting When to see a doctor Seek immediate care if you have received a diagnosis of entropion and you experience: Rapidly increasing redness in your eyes Decreasing vision These are signs and symptoms of cornea injury, which can harm your vision.	general
Make an appointment to see your doctor if you feel like you constantly have something in your eye or you notice that some of your eyelashes seem to be turning in toward your eye.	general
If you leave entropion untreated for too long, it can cause permanent damage to your eye.	general
Start using artificial tears and eye-lubricating ointments to protect your eye before your appointment.	general
Entropion can be caused by: As you age, the muscles under your eyes tend to weaken, and the tendons stretch out.	general
This is the most common cause of entropion.	general
Muscle weakness.	general
Skin scarred by chemical burns, trauma or surgery can distort the normal curve of the eyelid.	general
Scars or previous surgeries.	general
An eye infection called trachoma is common in many developing countries of Africa, Asia, Latin America, the Middle East and Pacific Islands.	general
It can cause scarring of the inner eyelid, leading to entropion and even blindness.	general
Eye infection.	general
An irritation of the eye caused by dryness or inflammation can lead you to try to relieve the symptoms by rubbing the eyelids or squeezing them shut.	general
This can lead to a spasm of the eyelid muscles and a rolling of the edge of the lid inward against the cornea (spastic entropion).	general
Inflammation.	general
When entropion is present at birth (congenital), it may be caused by an extra fold of skin on the eyelid that causes turned-in eyelashes.	general
Developmental complication.	general
Risk factors Factors that increase your risk of developing entropion include: The older you are, the greater your chances of developing the condition.	general
If you've had a burn or other injury on your face, the resulting scar tissue may put you at higher risk of developing entropion.	general
Previous burns or trauma.	general
Because trachoma can scar the inner eyelids, people who have had this infection are more likely to develop entropion.	general
Trachoma infection.	general
Complications Corneal irritation and injury are the most serious complications related to entropion because they can lead to permanent vision loss.	general
Generally, entropion isn't preventable.	general
You may be able to prevent the type caused by trachoma infection.	general
If your eyes become red and irritated after you visit an area where trachoma infection is common, seek evaluation and treatment immediately.	general
Eosinophilic esophagitis Eosinophilic esophagitis Esophagitis is inflammation that damages the lining of the esophagus.	general
An endoscope — a long, flexible tube equipped with a camera — may be used to see inside your esophagus.	general
This endoscopic image of eosinophilic esophagitis shows rings of abnormal tissue (esophageal rings) resulting from chronic inflammation.	general
In eosinophilic esophagitis (e-o-sin-o-FILL-ik uh-sof-uh-JIE-tis), a type of white blood cell (eosinophil) builds up in the lining of the tube that connects your mouth to your stomach (esophagus).	general
This buildup, which is a reaction to foods, allergens or acid reflux, can inflame or injure the esophageal tissue.	general
Damaged esophageal tissue can lead to difficulty swallowing or cause food to get stuck when you swallow.	general
Eosinophilic esophagitis is a chronic immune system disease.	general
It has been identified only in the past two decades, but is now considered a major cause of digestive system (gastrointestinal) illness.	general
Research is ongoing and will likely lead to revisions in the diagnosis and treatment of eosinophilic esophagitis.	general
Food getting stuck in the esophagus after swallowing (impaction) Chest pain that is often centrally located and does not respond to antacids Persistent heartburn Backflow of undigested food (regurgitation) No response to GERD medication Failure to thrive (poor growth, malnutrition and weight loss) When to see a doctor Seek immediate medical attention if you experience chest pain, especially if you also have shortness of breath or jaw or arm pain.	general
These may be symptoms of a heart attack.	general
Make an appointment with your doctor if you experience severe or frequent eosinophilic esophagitis symptoms.	general
If you take over-the-counter medications for heartburn more than twice a week, see your doctor.	general
Eosinophils are a normal type of white blood cells present in your digestive tract.	general
However, in eosinophilic esophagitis, you have an allergic reaction to an outside substance.	general
The reaction may occur as follows: The lining of your esophagus reacts to allergens, such as food or pollen.	general
Reaction of the esophagus.	general
The eosinophils multiply in your esophagus and produce a protein that causes inflammation.	general
Multiplication of eosinophils.	general
Inflammation can lead to scarring, narrowing and formation of excessive fibrous tissue in the lining of your esophagus.	general
Damage to esophagus.	general
You may have difficulty swallowing (dysphagia) or have food become stuck when you swallow (impaction).	general
Dysphagia and impaction.	general
You may have other symptoms, such as chest pain or stomach pain.	general
Additional symptoms.	general
There has been a significant increase in numbers of people diagnosed with eosinophilic esophagitis in the past decade.	general
At first, researchers thought this was due to an increase in awareness among doctors and greater availability of tests.	general
However, studies now suggest the disease is becoming increasingly common, parallel to the increase in asthma and allergy.	general
Risk factors The following risk factors are associated with eosinophilic esophagitis: People who live in a cold or dry climate are more likely than those in other climates to be diagnosed with eosinophilic esophagitis.	general
You're more likely to be diagnosed between the spring and fall, probably because levels of pollen and other allergens are higher and people are more prone to be outdoors.	general
Eosinophilic esophagitis is more common in males than in females.	general
Doctors think eosinophilic esophagitis may run in the family (have a genetic component).	general
If your family members have eosinophilic esophagitis, you have a greater chance of being diagnosed.	general
Family history.	general
If you have food or environmental allergies, asthma, atopic dermatitis or a chronic respiratory disease, you're more likely to be diagnosed with eosinophilic esophagitis.	general
Allergies and asthma.	general
Originally, eosinophilic esophagitis was thought to be a childhood disease, but now it is known to be common in adults as well.	general
The symptoms differ somewhat between children and adults.	general
Complications In some people, eosinophilic esophagitis can lead to the following: This makes it difficult to swallow and more likely that you will have food get stuck.	general
Scarring and narrowing of the esophagus.	general
Because of inflammation of the esophagus, endoscopy can cause perforation or tears in the tissue that lines the esophagus.	general
Tearing can also occur in connection with retching that some people experience when they get food stuck in the esophagus.	general
Damage to the esophagus.	general
Ependymoma is a type of tumor that can form in the brain or spinal cord.	general
Ependymoma begins in the ependymal cells in the brain and spinal cord that line the passageways where the fluid (cerebrospinal fluid) that nourishes your brain flows.	general
Ependymoma can occur at any age, but most often occurs in young children.	general
Children with ependymoma may experience headaches and seizures.	general
Ependymoma that occurs in adults is more likely to form in the spinal cord and may cause weakness in the part of the body controlled by the nerves that are affected by the tumor.	general
Surgery is the primary treatment for ependymoma.	general
For more aggressive tumors or for tumors that can't be removed completely with surgery, additional treatments, such as radiation therapy or chemotherapy, may be recommended.	general
Tests and procedures used to diagnose ependymoma include: During a neurological exam, your doctor will ask you about your child's signs and symptoms.	general
He or she may check your child's vision, hearing, balance, coordination, strength and reflexes.	general
Problems in one or more of these areas may provide clues about the part of your child's brain that could be affected by a brain tumor.	general
Neurological exam.	general
Imaging tests can help doctors determine the location and size of the brain tumor.	general
MRI is often used to diagnose brain tumors, and it may be used along with specialized MRI imaging, such as magnetic resonance angiography.	general
Because ependymoma can occur in both the brain and spine, imaging tests should be used to create pictures of both areas when a diagnosis of ependymoma is suspected.	general
Imaging tests.	general
Also called a spinal tap, this procedure involves inserting a needle between two bones in the lower spine to draw out fluid from around the spinal cord.	general
The fluid is tested to look for tumor cells or other abnormalities.	general
Removing cerebrospinal fluid for testing (lumbar puncture).	general
Based on your child's test results, the doctor may suspect ependymoma and recommend surgery to remove the tumor.	general
Once removed, the tumor cells will be tested in a laboratory to confirm the diagnosis.	general
Specialized tests are used to determine the types of cells and their level of aggressiveness, which the doctor may use to guide treatment decisions.	general
Ependymoma treatment options include: Brain surgeons (neurosurgeons) work to remove as much of the ependymoma as possible.	general
The goal is to remove the entire tumor, but sometimes the ependymoma is located near sensitive brain or spinal tissue that makes that too risky.	general
Surgery to remove the ependymoma.	general
If the entire tumor is removed during surgery, your child may not require any additional treatment.	general
If some tumor remains, the neurosurgeon may recommend another operation to try to remove the rest of the tumor.	general
Additional treatments, such as radiation therapy, may be recommended for more aggressive tumors or if all of the tumor can't be removed.	general
Radiation therapy uses high-energy beams, such as X-rays or protons, to kill cancer cells.	general
During radiation therapy, your child lies on a table while a machine moves around him or her, directing beams to precise points in the brain.	general
Radiation therapy.	general
Radiation therapy may be recommended after surgery to help prevent more aggressive tumors from recurring or if neurosurgeons weren't able to remove the tumor completely.	general
Specialized techniques can help to ensure that treatment delivers radiation to the tumor cells and spares as much of the surrounding healthy tissue as possible.	general
Conformal radiation therapy, intensity-modulated radiation therapy and proton therapy are types of radiation therapy that allow doctors to carefully and precisely deliver radiation.	general
Technically a type of radiation and not an operation, stereotactic radiosurgery focuses multiple beams of radiation on precise points to kill the tumor cells.	general
Radiosurgery is sometimes used when an ependymoma recurs after surgery and radiation.	general
Radiosurgery.	general
Chemotherapy uses drugs to kill cancer cells.	general
Chemotherapy isn't very effective for most cases of ependymoma.	general
The role of chemotherapy is still largely experimental and is reserved for certain situations, such as when the tumor grows back despite surgery and radiation.	general
Chemotherapy.	general
Clinical trials are studies of new treatments.	general
These studies give you a chance to try the latest treatment options, but the risk of side effects may not be known.	general
Ask your doctor whether your child might be eligible to participate in a clinical trial.	general
Clinical trials.	general
Tennis elbow Tennis elbow The pain of tennis elbow occurs primarily where the tendons of your forearm muscles attach to the bony prominence on the outside of your elbow.	general
The pain may result from tiny tears in the tendon.	general
Tennis elbow (lateral epicondylitis) is a painful condition that occurs when tendons in your elbow are overloaded, usually by repetitive motions of the wrist and arm.	general
Despite its name, athletes aren't the only people who develop tennis elbow.	general
People whose jobs feature the types of motions that can lead to tennis elbow include plumbers, painters, carpenters and butchers.	general
The pain of tennis elbow occurs primarily where the tendons of your forearm muscles attach to a bony bump on the outside of your elbow.	general
Pain can also spread into your forearm and wrist.	general
Rest and over-the-counter pain relievers often help relieve tennis elbow.	general
If conservative treatments don't help or if symptoms are disabling, your doctor might suggest surgery.	general
The pain associated with tennis elbow may radiate from the outside of your elbow into your forearm and wrist.	general
Pain and weakness may make it difficult to: Shake hands or grip an object Turn a doorknob When to see a doctor Talk to your doctor if self-care steps such as rest, ice and use of over-the-counter pain relievers don't ease your elbow pain and tenderness.	general
Tennis elbow is an overuse and muscle strain injury.	general
The cause is repeated contraction of the forearm muscles that you use to straighten and raise your hand and wrist.	general
The repeated motions and stress to the tissue may result in a series of tiny tears in the tendons that attach the forearm muscles to the bony prominence at the outside of your elbow.	general
As the name suggests, playing tennis — especially repeated use of the backhand stroke with poor technique — is one possible cause of tennis elbow.	general
However, many other common arm motions can cause tennis elbow, including: Using plumbing tools Repetitive computer mouse use Factors that may increase your risk of tennis elbow include: While tennis elbow affects people of all ages, it's most common in adults between the ages of 30 and 50.	general
People who have jobs that involve repetitive motions of the wrist and arm are more likely to develop tennis elbow.	general
Examples include plumbers, painters, carpenters, butchers and cooks.	general
Occupation.	general
Participating in racket sports increases your risk of tennis elbow, especially if you employ poor stroke technique.	general
Certain sports.	general
Junctional epidermolysis bullosa Junctional epidermolysis bullosa Junctional epidermolysis bullosa generally becomes apparent at birth and may be severe.	general
Large, ulcerated blisters are common to junctional epidermolysis bullosa and can lead to infections and loss of body fluids.	general
As a result, severe forms of the disease may be fatal.	general
Epidermolysis bullosa (ep-ih-dur-MOL-uh-sis buhl-LOE-sah) is a group of rare diseases that cause fragile, blistering skin.	general
The blisters may appear in response to minor injury, even from heat, rubbing, scratching or adhesive tape.	general
In severe cases, the blisters may occur inside the body, such as the lining of the mouth or the stomach.	general
Most types of epidermolysis bullosa are inherited.	general
The condition usually shows up in infancy or early childhood.	general
Some people don't develop signs and symptoms until adolescence or early adulthood.	general
Epidermolysis bullosa has no cure, though mild forms may improve with age.	general
Treatment focuses on caring for blisters and preventing new ones.	general
Epidermolysis bullosa signs and symptoms vary depending on type.	general
They include: Fragile skin that blisters easily, especially on the hands and feet Nails that are thick or don't form Blisters inside the mouth and throat Thickened skin on the palms and soles of the feet Scalp blistering, scarring and hair loss (scarring alopecia) Thin-appearing skin (atrophic scarring) Dental problems, such as tooth decay from poorly formed enamel Difficulty swallowing (dysphagia) Itchy, painful skin Epidermolysis bullosa blisters may not appear until a toddler first begins to walk or until an older child begins new physical activities that trigger more intense friction on the feet.	general
When to see a doctor Contact your doctor if you or your child develops blisters, particularly if you don't know the reason for them.	general
For infants, severe blistering can be life-threatening.	general
